koi_period,koi_duration,koi_depth,koi_model_snr,koi_impact,koi_time0bk,koi_steff,koi_slogg,koi_srad,koi_smet,koi_kepmag,duty_cycle,rp_rs,koi_disposition
235.998.639.900,822.840,"2,07E+08",271.80,7.780,2.083.998.220,4245.00,4.627,6.570,1.200,15.172,"0,000000145276261","14,39270649",CANDIDATE
7.490.183.050,272.970,"1,12E+07",53.00,200,1.749.503.700,5103.00,4.562,7.870,400,15.599,"0,000001518487589","3,35201432",CONFIRMED
36.276.123.800,478.650,"1,57E+07",45.50,350,2.012.869.000,5103.00,4.562,7.870,400,15.599,"0,000000549776214","3,965602098",CONFIRMED
17.460.879.310,226.410,"8,12E+06",22.60,5.940,1.372.659.400,5103.00,4.562,7.870,400,15.599,"0,0000005402792054","2,850263146",CONFIRMED
56.056.075.400,468.500,"1,63E+07",27.40,180,2.011.657.800,3593.00,4.757,4.910,2.600,15.849,"0,000000348237603","4,032369031",CONFIRMED
41.408.316.686,502.640,"2,28E+08",907.80,3.770,1.957.874.500,5522.00,4.586,7.470,-4.600,15.196,"0,0000005057760134","15,11257754",CONFIRMED
39.748.930.770,730.510,"1,52E+08",561.10,8.810,1.728.546.440,6122.00,4.487,9.640,-1.800,15.344,"0,0000007657543505","12,32030844",CANDIDATE
5.715.425.977,252.420,"9,08E+06",59.40,3.480,1.748.793.100,5237.00,4.572,8.260,2.400,15.086,"0,000001840195296","3,013469761",CONFIRMED
49.183.941.850,1.133.640,"1,65E+07",355.70,350,1.419.119.240,5626.00,3.907,2.0570,3.600,12.654,"0,0000009603744276","4,057339029",CONFIRMED
20.026.141.200,161.100,"4,21E+06",10.70,9.570,1.469.110.900,5237.00,4.572,8.260,2.400,15.086,"0,0000003351868906","2,052315765",CONFIRMED
13.610.148.190,259.400,"5,73E+07",184.10,1.0810,1.739.873.190,5697.00,4.460,9.030,-2.600,15.060,"0,0000007941378141","7,571591642",CANDIDATE
10.443.319.910,274.300,"1,16E+07",51.70,2.300,1.754.046.000,4947.00,4.516,8.020,800,15.546,"0,000001094399747","3,40558365",FALSE POSITIVE
2.237.489.571,181.190,"3,16E+06",30.70,1.280,1.708.191.400,5265.00,4.580,8.100,1.400,15.001,"0,000003374131183","1,77707625",CONFIRMED
5.851.520.671,311.058,"3,30E+08",1630.40,2.110,1.738.228.336,5532.00,4.530,8.060,-3.400,15.330,"0,000002214937061","18,16700305",FALSE POSITIVE
3.167.893.418,218.140,"7,81E+06",64.80,260,1.721.479.590,5895.00,4.503,9.400,-200,15.533,"0,000002869151662","2,794995528",CONFIRMED
4.311.780.262,272.510,"1,15E+07",86.10,1.960,1.735.764.830,5527.00,4.484,9.270,1.600,15.604,"0,000002633386361","3,39705755",CONFIRMED
20.050.449.400,455.600,"8,41E+06",37.80,3.830,1.880.882.100,5527.00,4.484,9.270,1.600,15.604,"0,0000009467784464","2,899827581",CONFIRMED
9.767.345.030,165.850,"5,69E+06",21.10,9.000,1.865.771.800,5527.00,4.484,9.270,1.600,15.604,"0,0000007075020536","2,38558169",CONFIRMED
119.020.704.400,814.050,"7,43E+07",223.50,760,2.222.364.920,5453.00,4.342,1.0620,1.600,15.085,"0,0000002849819296","8,620034803",CANDIDATE
190.320.046.800,1.528.400,"1,14E+07",139.30,8.120,3.126.849.800,5626.00,3.907,2.0570,3.600,12.654,"0,0000003346117995","3,378905148",CONFIRMED
2.861.159.894,188.320,"1,01E+07",58.30,9.650,1.716.481.060,6126.00,4.458,1.0210,-400,15.618,"0,000002742477512","3,184807687",FALSE POSITIVE
26.444.393.370,397.830,"1,84E+07",88.00,300,1.941.207.400,5427.00,4.463,9.290,1.600,15.158,"0,0000006268341939","4,293599888",CONFIRMED
51.539.979.720,639.940,"3,64E+07",155.50,1.830,1.740.550.110,5427.00,4.463,9.290,1.600,15.158,"0,0000005173491882","6,03680379",CONFIRMED
5.902.245.782,290.030,"7,02E+06",59.30,2.090,1.367.839.300,5427.00,4.463,9.290,1.600,15.158,"0,000002047455118","2,650094338",CONFIRMED
2.382.951.591,188.760,"3,92E+06",41.40,4.790,1.350.808.410,5427.00,4.463,9.290,1.600,15.158,"0,000003300528651","1,978888577",CONFIRMED
21.022.506.080,410.720,"1,77E+07",62.40,360,2.076.759.300,5067.00,4.585,7.500,-800,15.859,"0,0000008140482047","4,210106887",CONFIRMED
3.219.814.777,206.420,"4,88E+06",30.50,600,1.330.040.600,5103.00,4.562,7.870,400,15.599,"0,000002671219908","2,209524836",CONFIRMED
5.912.273.234,232.540,"9,61E+06",62.80,1.700,1.721.840.120,4072.00,4.696,5.700,-1.800,15.036,"0,000001638822545","3,100645094",CONFIRMED
8.985.819.010,286.060,"8,81E+06",51.80,80,1.756.841.800,4072.00,4.696,5.700,-1.800,15.036,"0,000001326441881","2,968669736",CONFIRMED
12.940.668.656,248.450,"4,25E+08",307.50,8.970,1.794.230.140,5875.00,4.572,8.090,-4.200,15.215,"0,0000007999651029","20,60339778",CANDIDATE
20.545.237.500,251.700,"2,19E+06",18.50,9.500,1.379.139.400,5670.00,4.206,1.2640,0,12.003,"0,0000005104589324","1,47817455",FALSE POSITIVE
33.601.233.710,440.560,"7,43E+07",247.90,6.700,1.866.803.430,5149.00,4.447,9.300,4.200,15.262,"0,0000005463093059","8,617366187",CONFIRMED
6.766.529.280,290.040,"4,51E+06",29.20,4.290,1.380.637.000,5149.00,4.447,9.300,4.200,15.262,"0,000001785996853","2,122969618",CONFIRMED
4.347.288.783,210.240,"4,52E+06",39.70,250,1.722.334.300,5754.00,4.345,1.1220,1.600,15.024,"0,00000201504902","2,125088233",CONFIRMED
4.601.811.819,226.070,"7,56E+06",60.80,5.670,1.699.810.800,4986.00,4.496,8.330,1.600,15.024,"0,000002046929276","2,749363563",CONFIRMED
11.187.199.050,325.200,"3,54E+06",21.90,3.870,1.371.781.400,4986.00,4.496,8.330,1.600,15.024,"0,000001211205766","1,880425484",CONFIRMED
4.220.965.778,308.540,"2,26E+07",157.80,7.050,1.706.224.330,3837.00,4.747,5.170,-600,15.692,"0,00000304570897","4,75394573",CONFIRMED
6.998.099.523,204.880,"2,03E+08",192.30,7.3610,1.718.989.130,5612.00,4.566,8.290,-1.200,15.877,"0,000001219854996","14,24254191",FALSE POSITIVE
5.954.899.930,238.920,"1,41E+07",87.20,3.270,1.709.558.710,4261.00,4.641,6.330,-600,15.019,"0,000001671732542","3,755928647",CONFIRMED
12.039.874.880,273.630,"1,25E+07",57.60,2.860,1.812.253.600,4261.00,4.641,6.330,-600,15.019,"0,0000009469575152","3,536382332",CONFIRMED
20.837.628.950,237.340,"4,39E+06",14.90,7.060,1.320.848.800,4261.00,4.641,6.330,-600,15.019,"0,0000004745821461","2,095232684",CONFIRMED
8.811.102.200,506.830,"4,01E+06",76.80,1.2230,1.364.568.000,6200.00,3.800,2.4040,-1.200,12.759,"0,000002396739498","2,002748112",FALSE POSITIVE
23.589.171.430,507.300,"1,20E+07",53.30,9.260,1.738.199.400,4919.00,4.566,7.210,-2.400,15.316,"0,0000008960679294","3,465111831",CONFIRMED
6.481.633.073,378.400,"2,99E+06",125.60,8.330,1.229.776.570,5945.00,4.213,1.3020,-800,12.365,"0,000002432514536","1,727715254",CONFIRMED
10.371.689.280,303.500,"1,25E+07",64.50,5.370,1.726.172.900,5121.00,4.457,8.880,1.800,15.193,"0,000001219264576","3,542456775",CONFIRMED
3.969.962.980,117.570,"2,99E+06",15.00,8.360,1.377.544.700,5121.00,4.457,8.880,1.800,15.193,"0,000001233953572","1,729739865",CONFIRMED
4.408.413.310,501.200,"5,49E+06",45.10,8.990,1.721.858.200,6007.00,4.457,9.610,-2.400,15.662,"0,000004737154133","2,343928327",CONFIRMED
7.942.617.600,670.300,"1,59E+07",60.40,9.420,1.745.256.300,5811.00,4.521,9.260,700,15.260,"0,000003516368038","3,988358058",FALSE POSITIVE
226.890.477.500,755.800,"3,14E+07",46.80,7.310,2.073.597.100,5067.00,4.585,7.500,-800,15.859,"0,0000001387967755","5,600357131",CONFIRMED
1.956.811.408,219.580,"2,49E+08",125.40,1.0910,1.706.942.080,5209.00,4.657,6.030,-12.400,15.533,"0,000004675548512","15,78131807",FALSE POSITIVE
2.688.899.233,211.275,"3,75E+08",1011.60,10,1.701.020.904,4820.00,4.667,6.390,-4.000,15.766,"0,000003273876868","19,36285103",CANDIDATE
9.439.459.486,289.790,"3,04E+07",175.20,490,1.771.860.960,5097.00,4.597,7.790,2.100,15.067,"0,000001279160459","5,510081669",CONFIRMED
11.523.067.458,387.570,"5,07E+06",142.00,0,1.319.690.550,5644.00,4.162,1.4110,3.000,12.346,"0,000001401428054","2,252332125",CONFIRMED
20.477.488.430,283.640,"1,38E+07",52.70,4.970,1.786.678.600,5097.00,4.597,7.790,2.100,15.067,"0,0000005771378347","3,718064012",CONFIRMED
3.336.123.113,196.160,"5,16E+06",41.60,2.520,1.353.162.300,5097.00,4.597,7.790,2.100,15.067,"0,000002449949554","2,272223581",CONFIRMED
8.010.784.560,231.200,"1,33E+07",48.50,1.920,1.702.073.900,3713.00,4.779,4.700,-1.200,15.847,"0,000001202545551","3,651848847",CONFIRMED
12.071.342.050,432.240,"7,59E+06",31.00,140,1.434.594.800,3713.00,4.779,4.700,-1.200,15.847,"0,000001491963356","2,755358416",CONFIRMED
20.995.878.720,263.330,"7,67E+06",18.20,2.280,1.523.155.400,3713.00,4.779,4.700,-1.200,15.847,"0,0000005225827163","2,77001805",CONFIRMED
7.411.131.770,252.420,"6,21E+06",50.40,7.120,1.753.475.400,5849.00,4.517,9.190,-200,15.031,"0,000001419148968","2,490983741",CONFIRMED
1.000.747.038,99.670,"1,82E+07",147.40,9.080,1.699.742.290,5472.00,4.499,7.900,-5.400,15.419,"0,000004149816596","4,270245895",FALSE POSITIVE
8.884.922.995,207.004,"1,61E+08",388.20,690,1.699.916.860,5332.00,4.500,8.430,-800,15.264,"0,0000009707643692","12,67004341",CONFIRMED
8.098.889.060,420.241,"6,91E+07",435.90,180,1.766.237.310,6214.00,4.442,1.0760,700,15.261,"0,000002162030068","8,313302593",CONFIRMED
10.006.530.120,534.400,"9,36E+06",71.90,8.620,1.769.689.800,6063.00,4.470,1.2010,-200,15.063,"0,000002225213575","3,059575134",CONFIRMED
17.855.221.681,741.287,"9,07E+07",915.70,750,1.465.964.660,6823.00,4.308,1.3670,700,11.353,"0,000001729855775","9,521134386",CONFIRMED
12.732.624.065,220.830,"6,47E+07",210.50,8.110,1.769.390.540,3950.00,4.721,5.410,-1.400,15.750,"0,0000007226515095","8,040957654",CANDIDATE
83.924.940.320,679.040,"7,96E+07",182.10,6.580,2.367.633.400,3960.00,4.746,5.090,-3.600,15.754,"0,0000003371266423","8,921154634",CANDIDATE
5.007.316.661,423.620,"6,93E+07",431.40,3.440,1.734.339.970,5865.00,4.563,8.270,-3.400,15.813,"0,000003525008408","8,326043478",CONFIRMED
2.211.116.989,164.850,"7,24E+06",42.60,6.900,1.701.501.390,4500.00,4.656,6.460,-200,15.791,"0,000003106461591","2,691096431",CONFIRMED
27.954.133.700,395.000,"9,43E+06",25.40,630,1.787.379.100,4500.00,4.656,6.460,-200,15.791,"0,0000005887620597","3,070016287",CONFIRMED
12.691.043.870,377.270,"2,52E+06",60.20,80,1.371.259.400,5869.00,4.024,1.6260,-1.600,12.935,"0,000001238635962","1,587765726",CONFIRMED
4.409.409.243,386.360,"1,29E+08",85.80,280,1.718.943.300,5600.00,4.368,9.750,-2.600,15.403,"0,000003650904792","11,3406349",FALSE POSITIVE
16.239.470.960,403.740,"2,59E+07",123.80,430,1.755.699.070,5191.00,4.564,8.370,3.400,15.258,"0,000001035901973","5,089891944",CONFIRMED
6.308.201.629,297.850,"1,33E+07",86.20,300,1.740.476.610,5191.00,4.564,8.370,3.400,15.258,"0,000001967346226","3,644859394",CONFIRMED
2.052.349.884,207.780,"1,43E+08",1072.10,4.370,1.698.906.220,5855.00,4.393,1.0800,1.400,15.257,"0,000004218335318","11,9503138",CONFIRMED
9.770.448.600,245.170,"1,90E+07",58.00,900,1.757.137.200,3906.00,4.730,5.090,-3.200,15.777,"0,000001045542235","4,35637464",CONFIRMED
5.169.804.269,215.300,"1,04E+07",41.40,3.510,1.726.315.300,3906.00,4.730,5.090,-3.200,15.777,"0,000001735236552","3,220869448",CONFIRMED
21.222.611.950,650.930,"3,66E+06",114.90,200,1.375.740.300,5945.00,4.213,1.3020,-800,12.365,"0,000001277980458","1,913112647",CONFIRMED
20.090.170.370,415.400,"1,43E+07",36.90,8.860,1.479.778.800,3906.00,4.730,5.090,-3.200,15.777,"0,0000008615324318","3,784309712",CONFIRMED
7.113.732.570,217.640,"8,08E+06",44.40,3.340,1.743.235.100,3561.00,4.855,4.110,0,15.234,"0,000001274764442","2,841830396",CONFIRMED
3.306.551.643,181.770,"5,09E+06",37.80,10,1.343.721.100,3561.00,4.855,4.110,0,15.234,"0,000002290528266","2,256546033",CONFIRMED
15.368.457.370,247.140,"7,56E+06",30.90,1.150,1.473.896.500,3561.00,4.855,4.110,0,15.234,"0,0000006700412248","2,749727259",CONFIRMED
13.810.203.180,304.800,"1,31E+07",46.20,7.910,1.723.353.300,5942.00,4.327,1.1420,-400,15.425,"0,0000009196099315","3,618977756",CONFIRMED
4.093.578.461,258.330,"5,39E+06",36.40,9.300,1.710.095.400,6077.00,4.471,9.990,-400,15.399,"0,000002629423157","2,320775732",CONFIRMED
105.145.959.000,859.300,"6,85E+06",15.40,9.640,1.783.670.000,6077.00,4.471,9.990,-400,15.399,"0,0000003405187133","2,618014515",CONFIRMED
10.848.451.800,299.930,"1,68E+07",64.50,2.100,1.718.058.400,4201.00,4.682,5.910,-2.000,15.058,"0,000001151969291","4,093409337",CONFIRMED
6.668.332.410,191.500,"3,62E+06",14.20,6.440,1.374.398.800,4201.00,4.682,5.910,-2.000,15.058,"0,000001196576022","1,903417978",CONFIRMED
4.082.274.889,323.015,"1,79E+08",1669.10,930,1.696.375.652,5655.00,4.581,7.940,-3.000,15.198,"0,000003296926028","13,36375696",CONFIRMED
3.886.655.224,316.460,"5,82E+06",48.10,6.490,1.697.381.400,5662.00,4.610,7.380,-5.400,15.371,"0,000003392591463","2,411638447",CANDIDATE
42.140.608.900,508.300,"8,96E+06",21.60,450,1.390.604.000,4500.00,4.656,6.460,-200,15.791,"0,0000005025833091","2,992490601",CONFIRMED
4.617.490.562,226.180,"5,76E+06",28.10,6.490,1.350.490.900,4500.00,4.656,6.460,-200,15.791,"0,000002040971506","2,399583297",CONFIRMED
10.198.492.550,242.830,"6,34E+06",21.40,7.140,1.379.206.700,4500.00,4.656,6.460,-200,15.791,"0,0000009920992359","2,51813423",CONFIRMED
5.795.063.956,324.960,"1,69E+07",119.40,9.490,1.726.974.670,5865.00,4.563,8.270,-3.400,15.289,"0,000002336471194","4,114486602",FALSE POSITIVE
7.156.815.520,258.820,"8,67E+06",47.70,4.500,1.741.351.100,5029.00,4.494,8.380,1.400,15.460,"0,00000150683871","2,944486373",CONFIRMED
17.648.308.510,208.730,"7,63E+06",23.80,6.530,1.335.453.300,5029.00,4.494,8.380,1.400,15.460,"0,0000004927998243","2,762788446",CONFIRMED
4.148.107.190,253.500,"1,75E+06",12.90,930,1.333.881.000,5029.00,4.494,8.380,1.400,15.460,"0,000002546342106","1,323631369",CONFIRMED
16.514.109.890,415.750,"9,74E+06",55.90,3.950,1.761.168.600,5527.00,4.488,8.660,-1.800,15.223,"0,00000104897671","3,120096152",CONFIRMED
30.132.929.800,517.200,"1,02E+07",44.80,8.390,1.903.833.600,5527.00,4.488,8.660,-1.800,15.223,"0,0000007151644444","3,187161747",CONFIRMED
4.790.908.090,260.300,"2,51E+06",21.20,1.100,1.363.110.600,5527.00,4.488,8.660,-1.800,15.223,"0,000002263836653","1,585244461",CONFIRMED
31.719.810.130,481.900,"3,63E+06",63.10,1.250,1.428.208.300,5869.00,4.024,1.6260,-1.600,12.935,"0,0000006330166096","1,906305327",CONFIRMED
99.641.596.200,444.800,"9,53E+06",22.70,280,1.986.866.400,5527.00,4.488,8.660,-1.800,15.223,"0,0000001859999643","3,086259872",CONFIRMED
4.708.326.451,316.114,"7,91E+07",633.40,610,1.714.465.070,5560.00,4.246,1.2100,1.400,15.113,"0,000002797473116","8,895335857",CONFIRMED
16.371.986.610,384.490,"4,15E+07",54.50,9.3030,1.727.592.600,4187.00,4.656,5.920,-2.800,15.654,"0,0000009785261281","6,440186333",FALSE POSITIVE
5.392.026.903,298.040,"1,15E+07",77.40,3.140,1.717.270.700,5198.00,4.589,8.010,2.100,15.651,"0,000002303091872","3,393228551",CONFIRMED
2.494.170.338,112.210,"8,64E+06",69.20,950,1.708.528.480,5569.00,4.566,8.290,-800,15.251,"0,000001874537835","2,938877337",CANDIDATE
6.491.682.808,430.100,"7,16E+07",502.30,5.350,1.746.335.530,6123.00,4.413,1.1070,1.400,15.649,"0,000002760583637","8,463628064",CONFIRMED
3.044.770.796,1.001.340,"1,70E+07",203.50,1.2520,1.720.191.600,5525.00,4.603,7.530,-3.600,15.621,"0,0000137030019","4,11703777",FALSE POSITIVE
3.855.603.916,321.790,"1,67E+08",1173.90,3.480,1.706.787.843,6033.00,4.460,1.0460,2.100,15.272,"0,000003477514018","12,90465032",CONFIRMED
3.855.599.139,318.300,"1,03E+07",90.10,8.640,1.706.795.700,5936.00,4.501,9.650,700,15.054,"0,000003439802615","3,210763149",FALSE POSITIVE
38.478.766.290,504.169,"2,35E+08",1077.80,30,1.518.528.120,5510.00,4.539,8.790,1.600,13.779,"0,0000005459385446","15,33949152",CONFIRMED
37.601.661.282,830.604,"5,91E+08",1667.30,4.080,1.947.133.830,6140.00,4.354,1.0960,-2.400,15.505,"0,0000009203981638","24,31666095",FALSE POSITIVE
3.314.947.362,180.070,"1,40E+07",123.50,7.990,1.713.130.580,5609.00,4.481,9.440,1.600,15.142,"0,000002263359217","3,739251262",CONFIRMED
6.719.690.890,302.310,"9,70E+06",45.40,9.850,1.733.577.600,5931.00,4.479,8.660,-6.000,15.172,"0,00000187452819","3,114000642",FALSE POSITIVE
39.643.155.200,652.920,"1,57E+08",690.30,620,2.065.967.980,5231.00,4.455,9.000,1.400,15.011,"0,0000006862470927","12,51559028",CONFIRMED
51.425.985.780,1.694.220,"6,61E+08",1843.80,2.030,1.735.359.330,6257.00,4.410,1.1470,2.100,15.631,"0,000001372700959","25,70369623",FALSE POSITIVE
21.804.516.110,340.970,"1,14E+07",49.90,7.510,1.904.973.700,5481.00,4.629,7.080,-5.000,15.067,"0,0000006515660912","3,383637096",CONFIRMED
10.281.945.930,343.660,"1,11E+07",55.00,1.680,1.753.398.800,5196.00,4.593,7.750,400,15.532,"0,000001392651427","3,33271661",CONFIRMED
18.119.930.390,423.090,"1,51E+07",60.70,2.060,1.826.153.500,5196.00,4.593,7.750,400,15.532,"0,0000009728928103","3,881880987",CONFIRMED
3.784.028.670,190.120,"4,26E+06",25.60,6.910,1.332.813.300,5196.00,4.593,7.750,400,15.532,"0,000002093447846","2,064218981",CONFIRMED
5.154.481.420,322.800,"6,98E+06",48.10,9.330,1.716.389.000,5431.00,4.457,8.840,-1.400,15.365,"0,000002609379859","2,641022529",CONFIRMED
33.803.643.660,1.148.130,"1,35E+08",529.90,230,2.022.597.310,5855.00,3.999,1.7960,1.600,13.109,"0,000001415195074","11,61636776",FALSE POSITIVE
5.743.469.797,344.120,"1,24E+07",79.70,10,1.748.989.240,5897.00,4.531,8.910,-1.600,15.543,"0,000002496458385","3,521647342",CONFIRMED
39.475.909.300,296.800,"1,01E+07",26.60,9.380,1.733.120.700,6225.00,4.450,1.0310,-1.200,15.229,"0,0000003132712301","3,182137646",CANDIDATE
19.974.485.239,423.479,"4,03E+08",1398.80,8.860,1.716.300.909,6108.00,4.471,9.970,-800,15.217,"0,0000008833748716","20,07311635",FALSE POSITIVE
3.166.353.562,331.290,"1,47E+07",128.30,320,1.709.661.450,6007.00,4.470,9.980,200,15.603,"0,000004359509995","3,838489286",CONFIRMED
23.899.634.407,381.881,"2,10E+08",547.80,1.2450,1.889.827.970,6192.00,4.503,9.240,-3.800,15.453,"0,0000006657720391","14,47515112",FALSE POSITIVE
3.388.012.244,268.490,"2,80E+06",30.60,4.330,1.705.336.000,5553.00,4.221,1.2500,1.600,15.065,"0,000003301960716","1,673618834",CONFIRMED
5.839.097.610,319.150,"2,74E+06",25.20,3.410,1.320.926.100,5553.00,4.221,1.2500,1.600,15.065,"0,000002277392425","1,65408585",CONFIRMED
1.620.467.654,218.880,"1,60E+06",22.70,2.710,1.320.638.800,5553.00,4.221,1.2500,1.600,15.065,"0,000005628004964","1,263328936",CONFIRMED
10.681.695.100,360.500,"3,08E+06",21.90,6.460,1.315.508.200,5553.00,4.221,1.2500,1.600,15.065,"0,000001406221877","1,754422982",CONFIRMED
6.104.849.417,469.120,"2,09E+07",293.70,410,1.695.734.770,5085.00,4.584,7.120,-3.600,15.017,"0,000003201826176","4,571979877",CONFIRMED
3.578.780.566,291.089,"1,14E+08",1838.40,790,1.340.304.187,5524.00,4.421,9.940,2.000,13.938,"0,000003389061752","10,66864565",CONFIRMED
3.187.067.566,311.900,"1,04E+07",37.20,1.2340,1.716.497.600,5450.00,4.552,8.110,-1.400,15.653,"0,000004077677383","3,220869448",FALSE POSITIVE
5.826.657.508,291.830,"1,54E+07",81.10,330,1.730.114.110,5561.00,4.362,1.0600,1.600,15.843,"0,000002086888292","3,9231365",CONFIRMED
12.412.163.470,373.900,"6,11E+06",25.60,210,1.425.403.900,5561.00,4.362,1.0600,1.600,15.843,"0,000001255153197","2,472448179",CONFIRMED
18.746.490.110,389.500,"7,97E+06",26.70,5.080,1.471.307.400,5561.00,4.362,1.0600,1.600,15.843,"0,0000008657176128","2,822764602",CONFIRMED
20.860.212.290,519.370,"1,91E+07",117.00,660,1.800.177.570,6035.00,4.220,1.2570,-2.800,15.237,"0,000001037401555","4,370926675",CONFIRMED
42.634.278.480,619.980,"1,72E+07",78.70,1.420,1.411.695.400,6035.00,4.220,1.2570,-2.800,15.237,"0,0000006059091633","4,14644426",CONFIRMED
87.647.606.800,887.100,"1,01E+07",37.50,1.470,1.349.422.200,6035.00,4.220,1.2570,-2.800,15.237,"0,000000421717162","3,177420337",CONFIRMED
9.617.314.260,386.920,"2,34E+06",18.20,3.310,1.424.747.900,6035.00,4.220,1.2570,-2.800,15.237,"0,000001676316925","1,529705854",CANDIDATE
9.467.821.474,243.270,"2,24E+07",124.70,810,1.784.158.420,3582.00,4.807,4.580,1.800,15.073,"0,000001070600035","4,729693436",CONFIRMED
893.040.969,109.810,"7,42E+06",87.80,90,1.345.403.420,3582.00,4.807,4.580,1.800,15.073,"0,000005123411832","2,723416971",CONFIRMED
4.942.783.419,325.346,"1,11E+08",2040.70,5.660,1.363.294.353,5514.00,4.459,9.780,3.600,13.758,"0,000002742601118","10,55698821",CONFIRMED
20.834.267.310,404.540,"9,88E+06",45.10,2.560,1.765.856.900,5537.00,4.549,8.800,2.100,15.412,"0,0000008090437299","3,143882949",CONFIRMED
9.946.023.570,338.620,"9,95E+06",51.00,350,1.717.019.200,5344.00,4.365,1.0130,1.600,15.596,"0,000001418573621","3,153569406",CONFIRMED
1.045.621.950,189.550,"2,13E+06",25.30,370,1.339.191.200,5344.00,4.365,1.0130,1.600,15.596,"0,000007553319502","1,459451952",CONFIRMED
5.714.623.960,233.600,"2,98E+06",16.70,5.030,1.326.386.600,5344.00,4.365,1.0130,1.600,15.596,"0,000001703232514","1,725688268",CONFIRMED
102.964.195.200,1.573.500,"1,90E+07",86.10,9.220,1.580.747.300,5047.00,3.066,7.1190,700,13.608,"0,000000636750473","4,355111939",FALSE POSITIVE
8.145.159.810,507.300,"4,47E+06",32.20,9.650,1.405.681.100,5896.00,4.197,1.2400,-3.600,14.925,"0,000002595099482","2,113764414",CONFIRMED
18.998.527.900,452.900,"4,31E+06",16.90,1.3000,1.447.415.700,5896.00,4.197,1.2400,-3.600,14.925,"0,0000009932787126","2,075331299",CONFIRMED
4.244.390.490,328.200,"1,74E+06",15.10,9.490,1.370.664.300,5896.00,4.197,1.2400,-3.600,14.925,"0,000003221899595","1,319090596",CONFIRMED
90.124.050.700,1.164.900,"3,02E+07",57.90,6.980,3.562.341.500,6520.00,4.375,1.2150,700,14.960,"0,0000005385632317","5,495725612",CANDIDATE
28.574.269.200,494.270,"8,25E+06",97.10,680,1.438.315.000,5551.00,4.508,8.120,-4.200,13.771,"0,0000007207387594","2,87210724",CONFIRMED
856.672.115.000,2.314.400,"8,58E+06",39.20,1.158,2.284.498.800,6449.00,4.232,1.3090,-3.200,13.997,"0,0000001125673775","2,929334395",CANDIDATE
689.210.173,161.690,"1,95E+06",93.40,1.540,1.332.858.400,5630.00,4.505,9.540,3.600,13.248,"0,000009775078194","1,396424004",CANDIDATE
7.343.739.640,117.840,"5,74E+06",32.20,1.850,1.372.987.400,5757.00,4.597,7.620,-5.000,14.657,"0,0000006685966879","2,396664349",CONFIRMED
445.277.068,353.900,"1,87E+06",28.90,1.2962,1.335.231.200,6167.00,4.444,1.0640,700,15.343,"0,00003311608523","1,366382084",FALSE POSITIVE
379.463.865,86.896,"1,97E+07",458.60,1.2460,1.702.480.164,5075.00,3.892,1.7830,-600,13.787,"0,000009541532147","4,442184147",FALSE POSITIVE
9.880.479.780,278.458,"1,85E+08",534.50,1.0200,1.736.086.720,6113.00,4.512,9.170,-3.000,15.212,"0,000001174276647","13,61653407",FALSE POSITIVE
